work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,MI,FT,Security Engineer,90000.0,USD,90000.0,US,0,US,M
2023,MI,FT,Security Engineer,90000.0,USD,90000.0,US,100,US,L
2023,SE,FT,Security Engineer,294700.0,USD,294700.0,US,0,US,L
2023,SE,FT,Security Engineer,151500.0,USD,151500.0,US,0,US,L
2023,SE,FT,Security Engineer,178600.0,USD,178600.0,US,100,US,M
2023,SE,FT,Security Engineer,123750.0,USD,123750.0,US,100,US,M
2023,SE,FT,Security Architect,110000.0,USD,110000.0,US,0,US,M
2023,MI,FT,Penetration Tester,65000.0,GBP,79976.0,GB,100,GB,M
2023,MI,FT,Penetration Tester,40000.0,GBP,49216.0,GB,100,GB,M
2023,SE,FT,Cyber Program Manager,60000.0,USD,60000.0,CA,100,CA,S
2023,SE,FT,DevSecOps Engineer,198800.0,USD,198800.0,US,0,US,M
2023,SE,FT,DevSecOps Engineer,122600.0,USD,122600.0,US,0,US,M
2023,SE,FT,Security Engineer,189200.0,USD,189200.0,US,100,US,M
2023,SE,FT,Security Engineer,126600.0,USD,126600.0,US,100,US,M
2023,SE,FT,Security Engineer,166700.0,USD,166700.0,US,0,US,L
2023,SE,FT,IAM Engineer,181500.0,USD,181500.0,US,0,US,M
2023,SE,FT,IAM Engineer,112200.0,USD,112200.0,US,0,US,M
2023,EN,FT,Security Specialist,75000.0,USD,75000.0,US,0,US,M
2023,EN,FT,Security Specialist,55000.0,USD,55000.0,US,0,US,M
2023,EX,FT,Director of Information Security,147000.0,USD,147000.0,US,0,US,M
2023,MI,FT,Security Analyst,120000.0,USD,120000.0,US,100,US,M
2022,SE,FT,Information Security Officer,101000.0,EUR,106117.0,DE,50,DE,L
2023,EX,FT,Security Engineer,185000.0,USD,185000.0,US,0,US,M
2023,EN,FT,Security Specialist,98000.0,USD,98000.0,US,0,US,M
2023,EN,FT,Security Specialist,59000.0,USD,59000.0,US,0,US,M
2023,EX,FT,Information Security Officer,275000.0,USD,275000.0,US,0,US,M
2023,EX,FT,Information Security Officer,240000.0,USD,240000.0,US,0,US,M
2023,MI,FT,Detection and Response Engineer,219535.0,USD,219535.0,US,100,US,M
2023,MI,FT,Detection and Response Engineer,146115.0,USD,146115.0,US,100,US,M
2023,EN,FT,Application Security Engineer,70000.0,CAD,51861.0,CA,100,CA,S
2023,SE,FT,Security Engineer,85000.0,USD,85000.0,US,0,US,M
2023,SE,FT,Security Engineer,240500.0,USD,240500.0,US,0,US,M
2023,SE,FT,Security Engineer,137500.0,USD,137500.0,US,0,US,M
2023,SE,FT,Security Analyst,135000.0,USD,135000.0,US,100,US,M
2023,SE,FT,Security Analyst,110000.0,USD,110000.0,US,100,US,M
2023,MI,FT,Security Engineer,150000.0,USD,150000.0,US,100,US,M
2023,SE,FT,Cyber Security Analyst,130000.0,USD,130000.0,US,100,US,L
2023,SE,FT,Compliance Analyst,139600.0,USD,139600.0,US,0,US,M
2023,SE,FT,Compliance Analyst,85700.0,USD,85700.0,US,0,US,M
2023,SE,FT,Compliance Analyst,155000.0,USD,155000.0,US,100,US,M
2023,SE,FT,Compliance Analyst,100750.0,USD,100750.0,US,100,US,M
2023,SE,FT,Information Security Specialist,248000.0,USD,248000.0,US,100,US,M
2023,SE,FT,Information Security Specialist,178600.0,USD,178600.0,US,100,US,M
2023,SE,FT,DevSecOps Engineer,229550.0,USD,229550.0,US,0,US,M
2023,SE,FT,DevSecOps Engineer,141900.0,USD,141900.0,US,0,US,M
2023,SE,FT,Cyber Security Architect,169000.0,USD,169000.0,US,100,US,L
2023,EN,FT,Security Analyst,70000.0,USD,70000.0,US,100,US,L
2023,SE,FT,Security Engineer,185000.0,USD,185000.0,CA,100,CA,M
2023,SE,FT,Security Engineer,110000.0,USD,110000.0,CA,100,CA,M
2022,EX,FT,Chief Information Security Officer,120000.0,EUR,126080.0,FR,0,FR,L
2023,MI,FT,IAM Engineer,180000.0,USD,180000.0,US,100,US,M
2023,MI,FT,IAM Engineer,120000.0,USD,120000.0,US,100,US,M
2023,MI,FT,Cyber Security Analyst,66000.0,USD,66000.0,US,100,US,L
2023,SE,FT,Security Operations Manager,134500.0,USD,134500.0,US,0,US,L
2023,SE,FT,Compliance Analyst,126000.0,USD,126000.0,US,100,US,M
2023,SE,FT,Compliance Analyst,117000.0,USD,117000.0,US,100,US,M
2023,MI,FT,Compliance Analyst,139600.0,USD,139600.0,US,0,US,M
2023,MI,FT,Compliance Analyst,85700.0,USD,85700.0,US,0,US,M
2023,SE,FT,Security Engineer,178448.0,USD,178448.0,US,0,US,M
2023,SE,FT,Security Engineer,135960.0,USD,135960.0,US,0,US,M
2023,SE,FT,Information Security Officer,204500.0,USD,204500.0,US,0,US,M
2023,SE,FT,Information Security Officer,142200.0,USD,142200.0,US,0,US,M
2022,EN,FT,Security Analyst,60000.0,USD,60000.0,US,100,US,L
2023,MI,PT,Cyber Security Architect,80000.0,CAD,59269.0,CA,100,CA,L
2023,MI,FT,Security Engineer,115000.0,USD,115000.0,US,0,US,M
2023,MI,FT,DevSecOps Engineer,74000.0,USD,74000.0,US,0,US,M
2023,SE,FT,DevSecOps Engineer,216500.0,USD,216500.0,US,0,US,M
2023,SE,FT,DevSecOps Engineer,133800.0,USD,133800.0,US,0,US,M
2023,MI,FT,Information Systems Security Officer,135000.0,USD,135000.0,US,0,US,M
2023,MI,FT,Information Systems Security Officer,87000.0,USD,87000.0,US,0,US,M
2023,SE,FT,Security Analyst,185900.0,USD,185900.0,US,0,US,M
2023,SE,FT,Security Analyst,129300.0,USD,129300.0,US,0,US,M
2023,MI,FT,Compliance Analyst,115100.0,USD,115100.0,US,0,US,M
2023,MI,FT,Compliance Analyst,73900.0,USD,73900.0,US,0,US,M
2023,MI,FT,Information Security Analyst,66000.0,USD,66000.0,US,100,US,L
2023,MI,FT,DevSecOps Engineer,90000.0,CAD,66678.0,CA,100,CA,M
2023,SE,FT,Security Engineer,187000.0,USD,187000.0,CA,100,CA,M
2023,SE,FT,Security Engineer,116000.0,USD,116000.0,CA,100,CA,M
2022,SE,FT,Security Engineer,64000.0,USD,64000.0,US,0,US,S
2023,EN,FT,Security Specialist,56700.0,USD,56700.0,US,0,US,L
2023,SE,FT,Security Analyst,45000.0,GBP,55368.0,GB,100,GB,M
2023,SE,FT,Security Analyst,40000.0,GBP,49216.0,GB,100,GB,M
2023,SE,FT,Security Engineer,189520.0,USD,189520.0,US,100,US,M
2023,SE,FT,Security Engineer,91052.0,USD,91052.0,US,100,US,M
2023,SE,FT,SOC Analyst,110000.0,USD,110000.0,US,100,US,M
2023,SE,FT,SOC Analyst,80000.0,USD,80000.0,US,100,US,M
2023,MI,FT,Security Engineer,207500.0,USD,207500.0,AU,0,AU,M
2023,MI,FT,Security Engineer,160000.0,USD,160000.0,AU,0,AU,M
2023,SE,FT,Cloud Security Architect,200000.0,USD,200000.0,US,100,US,M
2023,SE,FT,Cloud Security Architect,170000.0,USD,170000.0,US,100,US,M
2023,MI,FT,IT Security Manager,198000.0,USD,198000.0,US,100,US,M
2023,MI,FT,IT Security Manager,118000.0,USD,118000.0,US,100,US,M
2023,MI,FT,Cyber Security Analyst,70000.0,CAD,51861.0,CA,50,CA,M
2023,SE,FT,DevSecOps Engineer,105000.0,USD,105000.0,US,0,US,M
2023,MI,FT,Privacy Manager,145000.0,USD,145000.0,US,0,US,M
2023,MI,FT,Privacy Manager,115000.0,USD,115000.0,US,0,US,M
2023,SE,FT,Penetration Tester,163100.0,USD,163100.0,US,100,US,M
2023,SE,FT,Penetration Tester,111118.0,USD,111118.0,US,100,US,M
2023,MI,FT,Security Engineer,260000.0,USD,260000.0,AU,0,AU,M
2023,SE,FT,Security Analyst,154300.0,USD,154300.0,US,100,US,M
2023,SE,FT,Security Engineer,250830.0,USD,250830.0,US,0,US,M
2023,SE,FT,Security Engineer,143370.0,USD,143370.0,US,0,US,M
2023,SE,FT,Security Architect,290970.0,USD,290970.0,US,0,US,M
2023,SE,FT,Security Architect,166230.0,USD,166230.0,US,0,US,M
2023,SE,FT,Security Engineer,182000.0,USD,182000.0,US,0,US,M
2023,SE,FT,Security Engineer,98000.0,USD,98000.0,US,0,US,M
2023,EX,FT,Security Analyst,211200.0,USD,211200.0,US,100,US,M
2023,EX,FT,Security Analyst,123200.0,USD,123200.0,US,100,US,M
2023,SE,FT,Staff Security Engineer,170000.0,USD,170000.0,US,100,US,L
2023,SE,FT,Compliance Specialist,222068.0,USD,222068.0,US,0,US,M
2023,SE,FT,Compliance Specialist,171108.0,USD,171108.0,US,0,US,M
2023,SE,FT,Security Engineer,188600.0,USD,188600.0,US,0,US,M
2023,SE,FT,Security Engineer,111550.0,USD,111550.0,US,0,US,M
2023,SE,FT,Information Security Architect,275000.0,USD,275000.0,US,50,US,L
2023,SE,FT,Director of Information Security,275000.0,USD,275000.0,US,50,US,L
2023,SE,FT,Security Engineer,235400.0,USD,235400.0,US,100,US,M
2023,EX,FT,Security Engineer,231840.0,USD,231840.0,US,0,US,M
2023,EX,FT,Security Engineer,146080.0,USD,146080.0,US,0,US,M
2023,MI,FT,Cyber Security Engineer,120000.0,USD,120000.0,US,100,US,L
2023,EN,FT,Security Engineer,130000.0,USD,130000.0,US,0,US,M
2023,EN,FT,Security Engineer,100000.0,USD,100000.0,US,0,US,M
2023,SE,FT,Security Engineer,118000.0,GBP,145187.0,CA,100,CA,M
2023,SE,FT,Security Engineer,81000.0,GBP,99662.0,CA,100,CA,M
2023,SE,FT,Security Engineer,80000.0,USD,80000.0,US,100,US,M
2023,MI,FT,Security Engineer,188500.0,USD,188500.0,US,0,US,M
2023,SE,FT,Cyber Program Manager,168500.0,USD,168500.0,US,100,US,L
2023,SE,FT,Security Analyst,155500.0,USD,155500.0,US,100,US,M
2023,SE,FT,Security Analyst,127500.0,USD,127500.0,US,100,US,M
2022,MI,FT,Information Systems Security Engineer,117000.0,USD,117000.0,US,50,US,L
2023,MI,FT,Cyber Security Analyst,94860.0,USD,94860.0,US,100,US,L
2022,MI,FT,Information Security Analyst,75000.0,USD,75000.0,US,100,US,L
2023,SE,FT,Information Security Manager,176000.0,USD,176000.0,US,100,US,L
2023,EN,FT,Cyber Security Analyst,80000.0,USD,80000.0,US,0,US,L
2022,SE,FT,Security Operations Team Lead,86500.0,GBP,106510.0,GB,50,GB,L
2023,EX,FT,Director of Information Security,130000.0,GBP,159952.0,GB,0,GB,M
2023,EX,FT,Director of Information Security,110000.0,GBP,135344.0,GB,0,GB,M
2023,EN,FT,Cyber Security Analyst,125000.0,USD,125000.0,US,100,US,M
2023,EN,FT,Security Engineer,132000.0,USD,132000.0,US,100,US,M
2023,EN,FT,Security Engineer,96000.0,USD,96000.0,US,100,US,M
2023,SE,FT,Security Architect,210800.0,USD,210800.0,US,0,US,M
2023,SE,FT,Security Architect,137000.0,USD,137000.0,US,0,US,M
2023,SE,FT,Security Specialist,104000.0,USD,104000.0,US,100,US,M
2023,SE,FT,Security Specialist,80000.0,USD,80000.0,US,100,US,M
2023,SE,FT,Security Analyst,225000.0,USD,225000.0,US,0,US,M
2023,SE,FT,Security Analyst,156400.0,USD,156400.0,US,0,US,M
2023,SE,FT,Security Engineer,257000.0,USD,257000.0,US,0,US,M
2023,SE,FT,Security Engineer,187200.0,USD,187200.0,US,0,US,M
2023,SE,FT,Cloud Security Engineer,140000.0,USD,140000.0,US,100,US,L
2022,SE,FT,Security Engineer,180000.0,USD,180000.0,US,100,US,L
2023,SE,FT,Vulnerability Researcher,232000.0,CAD,171882.0,CA,100,US,L
2023,SE,FT,DevSecOps Engineer,170000.0,USD,170000.0,US,0,US,M
2023,SE,FT,DevSecOps Engineer,100000.0,USD,100000.0,US,0,US,M
2023,EX,FT,Information Security Officer,189000.0,USD,189000.0,US,100,US,M
2023,SE,FT,Security Engineer,211295.0,USD,211295.0,GB,0,GB,M
2023,SE,FT,Security Engineer,169036.0,USD,169036.0,GB,0,GB,M
2023,MI,FT,DevSecOps Engineer,120000.0,GBP,147648.0,GB,0,GB,M
2023,MI,FT,DevSecOps Engineer,100000.0,GBP,123040.0,GB,0,GB,M
2023,EX,FT,Security Engineer,170000.0,USD,170000.0,US,0,US,M
2023,EX,FT,Security Engineer,120000.0,USD,120000.0,US,0,US,M
2023,MI,FT,Security Engineer,226350.0,USD,226350.0,US,0,US,M
2023,MI,FT,Security Engineer,164500.0,USD,164500.0,US,0,US,M
2023,SE,FT,Security Engineer,282000.0,USD,282000.0,US,0,US,M
2023,SE,FT,Security Engineer,176000.0,USD,176000.0,US,0,US,M
2023,SE,FT,DevSecOps Engineer,198800.0,USD,198800.0,US,100,US,M
2023,SE,FT,DevSecOps Engineer,122600.0,USD,122600.0,US,100,US,M
2023,SE,FT,Compliance Analyst,103000.0,USD,103000.0,US,0,US,M
2023,SE,FT,Compliance Analyst,76000.0,USD,76000.0,US,0,US,M
2023,SE,FT,DevSecOps Engineer,115000.0,USD,115000.0,US,0,US,M
2022,SE,FT,Application Security Engineer,75000.0,EUR,78800.0,ES,100,DE,L
2023,EN,FT,Threat Intelligence Analyst,60000.0,USD,60000.0,US,50,US,M
2023,SE,FT,Security Engineer,77600.0,USD,77600.0,US,100,US,M
2023,SE,FT,Security Researcher,210550.0,USD,210550.0,US,0,US,M
2023,SE,FT,Security Researcher,153300.0,USD,153300.0,US,0,US,M
2023,MI,FT,Compliance Specialist,140000.0,USD,140000.0,US,0,US,M
2023,MI,FT,Compliance Specialist,100000.0,USD,100000.0,US,0,US,M
2023,SE,FT,Security Consultant,200000.0,USD,200000.0,US,0,US,M
2023,MI,FT,Penetration Tester,35000.0,GBP,43064.0,GB,100,GB,M
2023,SE,FT,Security Architect,120000.0,USD,120000.0,US,100,US,M
2022,SE,FT,Information Security Manager,135000.0,USD,135000.0,US,100,US,L
2023,SE,FT,IT Security Manager,118000.0,EUR,127402.0,IE,100,IE,L
2023,SE,FT,Lead Security Engineer,60000.0,EUR,64781.0,ES,100,US,L
2023,EN,FT,Information Security Officer,70000.0,EUR,75577.0,AT,0,AT,M
2023,EN,FT,Information Security Officer,55000.0,EUR,59382.0,AT,0,AT,M
2023,SE,FT,Penetration Tester,195000.0,USD,195000.0,US,0,US,S
2023,SE,FT,Penetration Tester,85000.0,USD,85000.0,US,0,US,S
2023,MI,FT,DevSecOps Engineer,180000.0,USD,180000.0,US,100,US,M
2023,SE,FT,Security Engineer,211295.0,USD,211295.0,US,0,US,M
2023,SE,FT,Security Engineer,169036.0,USD,169036.0,US,0,US,M
2023,SE,FT,Security Analyst,123000.0,USD,123000.0,US,0,US,M
2023,SE,FT,Security Analyst,83000.0,USD,83000.0,US,0,US,M
2023,SE,FT,Security Engineer,152900.0,USD,152900.0,US,0,US,M
2023,SE,FT,Security Engineer,117700.0,USD,117700.0,US,0,US,M
2023,EX,FT,Director of Information Security,209000.0,USD,209000.0,US,100,US,M
2023,EX,FT,Director of Information Security,200000.0,USD,200000.0,US,100,US,M
2023,SE,FT,Cyber Security Engineer,60000.0,EUR,64781.0,ES,100,US,L
2023,EX,FT,Information Security Officer,192600.0,USD,192600.0,US,0,US,L
2023,SE,FT,Security Compliance Manager,185900.0,USD,185900.0,US,100,US,M
2023,SE,FT,Security Compliance Manager,129300.0,USD,129300.0,US,100,US,M
2023,SE,FT,Threat Hunter,145000.0,USD,145000.0,US,0,US,M
2023,SE,FT,Threat Hunter,113000.0,USD,113000.0,US,0,US,M
2023,EX,FT,Information Security Officer,249000.0,USD,249000.0,US,100,US,M
2023,SE,FT,Security Engineer,263600.0,USD,263600.0,US,100,US,M
2023,SE,FT,Security Engineer,194000.0,USD,194000.0,US,100,US,M
2023,SE,FT,Security Engineer,201000.0,USD,201000.0,US,0,US,M
2023,SE,FT,Security Engineer,143000.0,USD,143000.0,US,0,US,M
2022,SE,FT,Penetration Tester,280000.0,USD,280000.0,US,100,US,L
2023,MI,FT,Information Systems Security Officer,110000.0,USD,110000.0,US,0,US,L
2023,MI,FT,Cyber Security Analyst,110640.0,USD,110640.0,US,50,US,L
2023,MI,FT,IT Security Manager,130000.0,USD,130000.0,US,100,US,M
2022,SE,FT,Infrastructure Security Engineer,67000.0,GBP,82499.0,GB,100,US,L
2023,SE,FT,Cloud Security Architect,210000.0,USD,210000.0,US,100,US,M
2023,SE,FT,Security Engineer,163000.0,USD,163000.0,US,100,US,M
2023,SE,FT,Security Engineer,94000.0,USD,94000.0,US,100,US,M
2023,EN,FT,Cyber Security Analyst,80000.0,USD,80000.0,US,100,US,M
2023,SE,FT,Security Engineer,247600.0,USD,247600.0,US,0,US,M
2023,SE,FT,Security Engineer,177100.0,USD,177100.0,US,0,US,M
2023,MI,FT,Security Analyst,85000.0,USD,85000.0,US,0,US,M
2023,SE,FT,Cyber Security Analyst,152000.0,USD,152000.0,US,50,US,L
2023,SE,FT,Cyber Security Architect,210800.0,USD,210800.0,US,0,US,M
2023,SE,FT,Cyber Security Architect,137000.0,USD,137000.0,US,0,US,M
2023,EX,FT,Compliance Analyst,156000.0,USD,156000.0,US,0,US,M
2023,EX,FT,Compliance Analyst,87000.0,USD,87000.0,US,0,US,M
2023,SE,FT,Cloud Security Architect,170000.0,USD,170000.0,US,100,US,L
2023,SE,FT,Security Architect,185000.0,USD,185000.0,US,0,US,M
2023,SE,FT,Security Architect,120250.0,USD,120250.0,US,0,US,M
2023,MI,FT,Incident Response Lead,140000.0,USD,140000.0,US,0,US,M
2023,MI,FT,Incident Response Lead,120000.0,USD,120000.0,US,0,US,M
2023,SE,FT,Security Operations Analyst,102000.0,USD,102000.0,US,0,US,M
2023,SE,FT,Security Operations Analyst,60000.0,USD,60000.0,US,0,US,M
2023,MI,FT,Security Engineer,146038.0,USD,146038.0,US,100,US,M
2023,MI,FT,Security Engineer,80000.0,USD,80000.0,US,100,US,M
2023,SE,FT,Security Consultant,180000.0,USD,180000.0,US,0,US,M
2023,EX,FT,Security Architect,230000.0,USD,230000.0,US,0,US,M
2023,EX,FT,Security Architect,190000.0,USD,190000.0,US,0,US,M
2023,EN,FT,DevSecOps Engineer,253200.0,USD,253200.0,US,0,US,M
2023,EN,FT,DevSecOps Engineer,90700.0,USD,90700.0,US,0,US,M
2022,EN,FT,Cyber Security Consultant,113000.0,USD,113000.0,US,100,US,M
2023,SE,FT,Software Reverse Engineer,198800.0,USD,198800.0,US,0,US,M
2023,SE,FT,Software Reverse Engineer,122600.0,USD,122600.0,US,0,US,M
2023,SE,FT,Security Analyst,192500.0,USD,192500.0,US,100,US,M
2023,SE,FT,Security Analyst,122500.0,USD,122500.0,US,100,US,M
2023,MI,FT,DevSecOps Engineer,119910.0,USD,119910.0,US,0,US,M
2023,MI,FT,DevSecOps Engineer,72324.0,USD,72324.0,US,0,US,M
2023,SE,FT,Security Engineer,177300.0,USD,177300.0,US,0,US,M
2023,SE,FT,Security Engineer,136300.0,USD,136300.0,US,0,US,M
2023,EX,FT,Head of Security,240000.0,USD,240000.0,US,0,US,M
2023,SE,FT,Security Engineer,258800.0,USD,258800.0,US,0,US,M
2023,SE,FT,Security Engineer,199200.0,USD,199200.0,US,0,US,M
2023,MI,FT,Cyber Security Consultant,77000.0,USD,77000.0,US,100,US,M
2023,EN,FT,Cyber Security Analyst,70000.0,USD,70000.0,US,50,US,L
2023,SE,FT,Security Engineer,100000.0,USD,100000.0,US,0,US,M
2023,MI,FT,Cyber Security Specialist,140000.0,USD,140000.0,AU,0,AU,M
2023,MI,FT,Cyber Security Specialist,100000.0,USD,100000.0,AU,0,AU,M
2023,MI,FT,Security Engineer,120000.0,USD,120000.0,US,0,US,M
2023,MI,FT,Information Security Manager,170000.0,USD,170000.0,US,100,US,M
2023,MI,FT,Information Security Manager,114000.0,USD,114000.0,US,100,US,M
2023,SE,FT,Security Engineer,163400.0,USD,163400.0,US,0,US,M
2023,MI,FT,DevSecOps Engineer,150000.0,USD,150000.0,US,100,US,M
2023,MI,FT,DevSecOps Engineer,135000.0,USD,135000.0,US,100,US,M
2023,SE,FT,Security Engineer,278700.0,USD,278700.0,US,0,US,M
2023,SE,FT,Security Engineer,159300.0,USD,159300.0,US,0,US,M
2023,MI,FT,Cyber Security Analyst,93600.0,CHF,102491.0,CH,0,CH,S
2023,SE,FT,Security Engineer,209880.0,USD,209880.0,US,0,US,M
2023,SE,FT,Security Engineer,231000.0,USD,231000.0,US,0,US,M
2023,SE,FT,Security Engineer,128000.0,USD,128000.0,US,0,US,M
2023,SE,FT,Offensive Security Engineer,165000.0,USD,165000.0,US,0,US,L
2023,SE,FT,Cyber Security Researcher,220000.0,USD,220000.0,US,50,US,L
2023,MI,FT,Security Engineer,100000.0,USD,100000.0,US,0,US,M
2023,MI,FT,Security Engineer,80000.0,USD,80000.0,US,0,US,M
2023,SE,FT,Security Consultant,90000.0,GBP,110736.0,GB,100,GB,M
2023,SE,FT,Security Consultant,70000.0,GBP,86128.0,GB,100,GB,M
2023,MI,FT,Security Analyst,130000.0,USD,130000.0,US,0,US,M
2023,MI,FT,Security Analyst,90000.0,USD,90000.0,US,0,US,M
2023,EN,PT,Application Security Analyst,50000.0,USD,50000.0,NG,0,NG,S
2023,SE,FT,Security Engineer,279500.0,USD,279500.0,US,0,US,M
2023,SE,FT,Security Engineer,172800.0,USD,172800.0,US,0,US,M
2023,SE,FT,Security Analyst,179875.0,USD,179875.0,US,100,US,M
2023,SE,FT,Security Analyst,107925.0,USD,107925.0,US,100,US,M
2023,MI,FT,Cyber Security Analyst,102000.0,USD,102000.0,US,50,US,L
2022,EN,FT,Information Security Engineer,92000.0,USD,92000.0,US,100,US,L
2023,SE,FT,Security Analyst,166500.0,USD,166500.0,US,0,US,M
2023,SE,FT,Security Analyst,120600.0,USD,120600.0,US,0,US,M
2023,SE,FT,Security Analyst,110500.0,USD,110500.0,US,100,US,M
2023,MI,FT,Information Systems Security Officer,86000.0,USD,86000.0,US,0,US,M
2023,SE,FT,Security Analyst,148000.0,USD,148000.0,US,100,US,M
2023,SE,FT,Security Analyst,114000.0,USD,114000.0,US,100,US,M
2023,SE,FT,Security Analyst,86000.0,USD,86000.0,US,0,US,M
2023,SE,CT,Penetration Testing Engineer,156000.0,EUR,168430.0,IE,100,IE,S
2022,EN,FT,Cyber Security Analyst,70000.0,USD,70000.0,US,100,US,L
2022,MI,FT,Information Security Specialist,60000.0,EUR,63040.0,DE,100,DE,L
2021,EN,FT,Security Analyst,60000.0,USD,60000.0,US,100,US,L
2023,MI,FT,Incident Response Analyst,110000.0,USD,110000.0,US,0,US,M
2023,MI,FT,Incident Response Analyst,44000.0,USD,44000.0,US,0,US,M
2023,SE,FT,IAM Engineer,153900.0,USD,153900.0,US,100,US,M
2023,SE,FT,IAM Engineer,117700.0,USD,117700.0,US,100,US,M
2023,MI,FT,Security Officer,147100.0,USD,147100.0,US,0,US,M
2023,MI,FT,Security Officer,90700.0,USD,90700.0,US,0,US,M
2023,SE,FT,Security Specialist,117000.0,USD,117000.0,US,0,US,M
2023,SE,FT,Security Specialist,70200.0,USD,70200.0,US,0,US,M
2023,SE,FT,IAM Engineer,180360.0,USD,180360.0,US,100,US,M
2023,SE,FT,IAM Engineer,123280.0,USD,123280.0,US,100,US,M
2022,MI,FT,Cyber Security Specialist,42000.0,EUR,44128.0,NL,50,NL,L
2022,SE,FT,Information Security Manager,75000.0,EUR,78800.0,NL,50,NL,L
2020,SE,FT,Cyber Security Consultant,80000.0,EUR,91237.0,NL,50,NL,L
2022,EX,FT,Chief Information Security Officer,115000.0,EUR,120827.0,NL,50,NL,L
2023,SE,FT,Cyber Security Specialist,85000.0,USD,85000.0,GB,0,GB,M
2023,SE,FT,Cyber Security Specialist,75000.0,USD,75000.0,GB,0,GB,M
2023,SE,FT,Security Engineer,266000.0,USD,266000.0,US,0,US,M
2023,SE,FT,Security Engineer,152000.0,USD,152000.0,US,0,US,M
2022,SE,FT,Cloud Security Architect,185000.0,USD,185000.0,US,100,US,L
2023,MI,FT,Security Analyst,141662.0,USD,141662.0,US,0,US,M
2023,MI,FT,Security Analyst,111700.0,USD,111700.0,US,0,US,M
2023,MI,FT,Security Consultant,65000.0,GBP,79976.0,GB,0,GB,M
2023,MI,FT,Security Consultant,50000.0,GBP,61520.0,GB,0,GB,M
2023,MI,FT,Compliance Analyst,92000.0,USD,92000.0,US,0,US,M
2023,MI,FT,Compliance Analyst,66000.0,USD,66000.0,US,0,US,M
2023,EX,FT,Security Engineer,100000.0,USD,100000.0,US,0,US,M
2023,EX,FT,Security Engineer,80000.0,USD,80000.0,US,0,US,M
2023,SE,FT,Security Engineer,95000.0,USD,95000.0,US,0,US,M
2023,SE,FT,Security Engineer,75000.0,USD,75000.0,US,0,US,M
2023,SE,FT,Cyber Threat Intelligence Analyst,147100.0,USD,147100.0,US,0,US,M
2023,SE,FT,Cyber Threat Intelligence Analyst,90700.0,USD,90700.0,US,0,US,M
2023,SE,FT,Security Solutions Architect,205150.0,USD,205150.0,US,0,US,M
2023,SE,FT,Security Solutions Architect,126800.0,USD,126800.0,US,0,US,M
2023,MI,FT,Compliance Analyst,215000.0,USD,215000.0,US,0,US,M
2023,MI,FT,Compliance Analyst,129000.0,USD,129000.0,US,0,US,M
2022,EN,FT,Cyber Security Analyst,72000.0,USD,72000.0,US,50,US,L
2022,SE,FT,Security Incident Response Engineer,240000.0,USD,240000.0,US,100,US,L
2022,SE,FT,Security Engineer,168400.0,USD,168400.0,US,0,US,M
2022,SE,FT,Security Engineer,105200.0,USD,105200.0,US,0,US,M
2022,SE,FT,Incident Response Analyst,200000.0,USD,200000.0,US,0,US,M
2022,SE,FT,Incident Response Analyst,130000.0,USD,130000.0,US,0,US,M
2022,SE,FT,SOC Analyst,154000.0,USD,154000.0,US,0,US,M
2022,SE,FT,SOC Analyst,140000.0,USD,140000.0,US,0,US,M
2022,SE,FT,Security Engineer,272250.0,USD,272250.0,US,100,US,M
2022,SE,FT,Security Engineer,198000.0,USD,198000.0,US,100,US,M
2022,SE,FT,Security Engineer,207500.0,USD,207500.0,US,100,US,M
2022,SE,FT,Security Engineer,145600.0,USD,145600.0,US,100,US,M
2022,EN,FT,Information Security Analyst,95000.0,USD,95000.0,US,100,US,M
2022,SE,FT,Cyber Security Architect,140000.0,USD,140000.0,US,100,US,L
2022,SE,FT,Director of Information Security,265000.0,USD,265000.0,US,50,GB,L
2022,SE,FT,DevSecOps Engineer,150000.0,USD,150000.0,US,0,US,M
2022,SE,FT,DevSecOps Engineer,100000.0,USD,100000.0,US,0,US,M
2022,EN,FT,Chief Information Security Officer,100000.0,USD,100000.0,JO,0,US,M
2022,EX,FT,Security Architect,230000.0,USD,230000.0,US,0,US,M
2022,EX,FT,Security Architect,190000.0,USD,190000.0,US,0,US,M
2022,SE,FT,Security Engineer,212800.0,USD,212800.0,US,0,US,L
2022,SE,FT,Security Engineer,135500.0,USD,135500.0,US,0,US,L
2022,MI,FT,Security Analyst,89000.0,USD,89000.0,US,0,US,M
2022,MI,FT,Security Analyst,65000.0,USD,65000.0,US,0,US,M
2022,SE,FT,Security Analyst,123088.0,USD,123088.0,US,0,US,M
2022,SE,FT,Security Analyst,82425.0,USD,82425.0,US,0,US,M
2022,MI,FT,Security Specialist,85000.0,USD,85000.0,US,100,US,M
2022,MI,FT,Security Specialist,75000.0,USD,75000.0,US,100,US,M
2022,MI,FT,Cyber Security Consultant,102000.0,USD,102000.0,US,50,US,S
2022,SE,FT,Information Security Lead,54000.0,USD,54000.0,HU,100,HU,M
2022,EN,FT,Penetration Tester,36000.0,GBP,44328.0,GB,100,GB,M
2022,SE,FT,Security Engineering Manager,215000.0,USD,215000.0,US,100,US,M
2022,SE,FT,Security Operations Analyst,112200.0,USD,112200.0,US,0,US,M
